,temporal,contingency,comparision,expansion
660,0.1,0.1,0.6,0.1
661,1e-05,0.2,0.6,0.1
662,1e-05,0.1,0.1,0.7999999999999999
663,1e-05,1e-05,1e-05,1.0
664,1e-05,0.30000000000000004,0.2,0.5
665,1e-05,1e-05,0.1,0.9
666,1e-05,1e-05,0.2,0.7999999999999999
667,1e-05,0.4,1e-05,0.5
668,1e-05,0.1,0.1,0.8
669,1e-05,0.2,0.3,0.5
670,1e-05,0.1,0.4,0.5
671,0.1,0.1,0.30000000000000004,0.5
672,1e-05,0.1,1e-05,0.7
673,0.1,0.2,0.1,0.6000000000000001
674,1e-05,0.2,0.1,0.7
675,1e-05,0.1,0.2,0.7
676,0.1,1e-05,0.1,0.8
677,0.1,0.6,0.1,0.2
678,0.6,0.1,1e-05,0.30000000000000004
679,0.1,0.2,1e-05,0.6000000000000001
680,1e-05,0.2,0.2,0.6000000000000001
681,1e-05,0.4,1e-05,0.6000000000000001
682,1e-05,1e-05,0.3,0.7
683,0.1,0.3,0.1,0.5
684,1e-05,0.4,1e-05,0.6000000000000001
685,1e-05,0.1,0.2,0.7000000000000001
686,1e-05,0.1,0.1,0.8
687,1e-05,0.2,1e-05,0.7
688,1e-05,0.2,1e-05,0.8
689,1e-05,0.4,1e-05,0.6
690,0.1,1e-05,0.1,0.8
691,1e-05,0.1,0.30000000000000004,0.6000000000000001
692,1e-05,0.6,0.1,0.2
693,1e-05,0.1,0.4,0.5
694,1e-05,0.1,0.1,0.8
695,1e-05,0.1,0.30000000000000004,0.6
696,0.1,0.7,1e-05,0.2
697,1e-05,1e-05,1e-05,1.0
698,1e-05,0.2,1e-05,0.8
699,1e-05,0.4,0.30000000000000004,0.30000000000000004
700,1e-05,0.4,1e-05,0.4
701,0.1,0.4,1e-05,0.5
702,0.2,0.30000000000000004,0.1,0.4
703,1e-05,1e-05,0.1,0.8999999999999999
704,0.1,0.5,1e-05,0.4
705,0.1,0.9,1e-05,1e-05
706,1e-05,0.9,1e-05,0.1
707,0.2,0.8,1e-05,1e-05
708,1e-05,1e-05,0.6,0.30000000000000004
709,1e-05,0.4,1e-05,0.6000000000000001
710,1e-05,0.2,1e-05,0.8
711,1e-05,0.30000000000000004,0.1,0.5
712,1e-05,0.1,0.6000000000000001,0.30000000000000004
713,0.1,0.4,1e-05,0.5
714,1e-05,0.2,0.7,0.1
715,0.2,0.2,0.1,0.4
716,1e-05,0.7,0.1,0.1
717,1e-05,0.8,1e-05,0.2
718,0.1,0.3,0.1,0.4
719,1e-05,0.30000000000000004,0.30000000000000004,0.4
720,1e-05,0.2,0.1,0.3
721,1e-05,0.3,0.3,1e-05
722,1e-05,0.7,1e-05,1e-05
723,1e-05,0.9,1e-05,1e-05
724,1e-05,0.4,0.3,1e-05
725,1e-05,0.1,0.4,0.1
726,1e-05,0.5,1e-05,0.1
727,1e-05,1e-05,0.1,0.3
728,1e-05,0.7,1e-05,1e-05
729,1e-05,0.1,1e-05,0.4
730,1e-05,0.2,0.1,1e-05
731,1e-05,0.6,1e-05,0.1
732,1e-05,1e-05,1e-05,0.6000000000000001
733,1e-05,1e-05,1e-05,0.7
734,1e-05,0.3,1e-05,0.3
735,1e-05,1e-05,1e-05,0.5
736,1e-05,0.2,1e-05,0.30000000000000004
737,1e-05,1e-05,1e-05,0.1
738,1e-05,0.6,1e-05,1e-05
739,1e-05,0.3,1e-05,0.2
740,1e-05,0.9,1e-05,0.1
741,1e-05,0.6,1e-05,0.30000000000000004
742,1e-05,0.4,0.1,0.4
743,1e-05,0.3,0.4,0.2
744,0.1,1e-05,0.7000000000000001,0.1
745,1e-05,0.4,0.2,0.4
746,1e-05,0.6,1e-05,0.4
747,1e-05,0.7,0.2,1e-05
748,1e-05,0.5,0.1,0.4
749,1e-05,0.3,0.3,0.4
750,1e-05,0.5,1e-05,0.5
751,1e-05,0.8,1e-05,0.2
752,1e-05,0.1,0.1,0.6
753,1e-05,0.4,1e-05,0.6
754,0.1,0.5,1e-05,0.4
755,1e-05,0.5,0.30000000000000004,0.2
756,0.1,0.5,1e-05,0.4
757,1e-05,0.2,0.4,0.4
758,0.1,0.5,1e-05,0.30000000000000004
759,1e-05,0.1,0.6000000000000001,0.3
760,1e-05,0.1,0.2,0.7000000000000001
761,1e-05,0.3,0.2,0.5
762,1e-05,0.1,0.1,0.4
763,1e-05,0.2,0.2,0.6
764,1e-05,1e-05,1e-05,1.0
765,1e-05,0.7,1e-05,0.30000000000000004
766,1e-05,0.5,0.30000000000000004,0.2
767,1e-05,0.4,0.1,0.4
768,1e-05,0.1,0.4,0.5
769,1e-05,0.7,1e-05,0.3
770,0.2,0.7,1e-05,0.1
771,1e-05,0.8,1e-05,0.2
772,1e-05,0.6,0.1,0.2
773,1e-05,0.30000000000000004,0.2,0.5
774,1e-05,0.3,1e-05,0.7
775,1e-05,0.9,1e-05,0.1
776,1e-05,0.2,1e-05,0.8
777,1e-05,0.9,0.1,1e-05
778,0.1,1e-05,0.4,0.5
779,1e-05,1e-05,0.8999999999999999,0.1
780,1e-05,0.5,0.1,0.4
781,1e-05,0.4,0.1,0.30000000000000004
782,1e-05,0.9,1e-05,1e-05
783,1e-05,0.30000000000000004,1e-05,0.7
784,0.1,0.7,0.1,0.1
785,1e-05,0.2,0.6000000000000001,0.2
786,0.1,0.6,0.2,1e-05
787,1e-05,0.3,0.7,1e-05
788,1e-05,0.3,1e-05,0.5
789,1e-05,0.30000000000000004,0.1,0.4
790,1e-05,0.2,0.4,0.4
791,1e-05,0.6,0.2,0.1
792,1e-05,0.2,1e-05,0.7
793,1e-05,0.2,1e-05,0.7999999999999999
794,0.1,0.5,0.1,0.2
795,1e-05,0.3,0.1,0.6
796,1e-05,0.2,0.1,0.7
797,1e-05,0.4,1e-05,0.30000000000000004
798,1e-05,0.6000000000000001,0.2,0.2
799,1e-05,0.4,0.1,0.4
800,0.1,0.1,0.2,0.6
801,1e-05,0.2,0.4,0.30000000000000004
802,1e-05,0.2,0.30000000000000004,0.5
803,0.1,1e-05,0.1,0.7
804,1e-05,1e-05,0.1,0.8
805,1e-05,0.3,0.1,0.4
806,1e-05,0.7,0.1,0.1
807,1e-05,0.30000000000000004,0.2,0.4
808,1e-05,0.1,0.6,0.1
809,1e-05,0.6,0.1,0.30000000000000004
810,1e-05,0.1,0.1,0.7
811,1e-05,0.30000000000000004,0.1,0.5
812,0.1,0.3,0.1,0.5
813,1e-05,0.3,0.6000000000000001,0.1
814,0.1,1e-05,0.1,0.6000000000000001
815,1e-05,0.4,0.1,0.4
816,1e-05,0.5,0.1,0.30000000000000004
817,1e-05,0.4,0.1,0.5
818,1e-05,0.30000000000000004,0.2,0.30000000000000004
819,0.1,0.4,0.2,0.2
820,1e-05,0.4,0.2,0.4
821,0.2,1e-05,0.1,0.7
822,1e-05,1e-05,0.4,0.5
823,1e-05,0.5,0.1,0.4
824,1e-05,0.6,0.2,0.2
825,0.2,0.1,0.2,0.5
826,1e-05,0.2,0.2,0.5
827,1e-05,0.1,0.1,0.7
828,1e-05,0.6,0.1,0.2
829,0.1,0.1,0.1,0.5
830,0.2,0.2,0.1,0.5
831,1e-05,0.1,1e-05,0.7
832,0.1,0.6,0.1,0.2
833,1e-05,1e-05,1e-05,0.8999999999999999
834,0.1,0.7,0.1,0.1
835,0.1,0.1,0.2,0.30000000000000004
836,0.1,0.9,1e-05,1e-05
837,0.2,0.2,1e-05,0.4
838,0.1,0.2,1e-05,0.7
839,0.1,0.4,0.1,0.1
840,1e-05,0.3,0.1,0.6
841,0.1,0.4,0.2,0.1
842,1e-05,0.7,1e-05,0.30000000000000004
843,1e-05,0.30000000000000004,0.2,0.5
844,1e-05,0.1,0.2,0.5
845,1e-05,0.4,1e-05,0.4
846,1e-05,1e-05,0.30000000000000004,0.7
847,1e-05,0.2,0.3,0.5
848,1e-05,1e-05,1e-05,0.7999999999999999
849,1e-05,0.4,0.1,0.5
850,1e-05,0.4,0.1,0.5
851,1e-05,0.5,0.1,0.4
852,0.1,0.4,0.4,0.1
853,1e-05,0.4,0.1,0.4
854,1e-05,0.1,0.1,0.5
855,1e-05,0.5,0.1,0.30000000000000004
856,1e-05,0.2,1e-05,0.4
857,0.1,1e-05,1e-05,0.5
858,0.1,0.4,0.1,0.30000000000000004
859,1e-05,0.4,0.2,0.2
860,1e-05,0.4,0.1,0.4
861,1e-05,0.8,0.1,1e-05
862,1e-05,0.7,0.1,0.1
863,1e-05,0.1,1e-05,0.8999999999999999
864,1e-05,0.6,1e-05,0.4
865,1e-05,0.8,0.1,1e-05
866,1e-05,0.1,0.8,1e-05
867,1e-05,0.4,0.1,0.5
868,1e-05,0.4,1e-05,0.4
869,1e-05,0.2,1e-05,0.7
870,1e-05,1e-05,0.2,0.8
871,0.1,0.4,1e-05,0.5
872,1e-05,0.4,0.30000000000000004,0.1
873,0.1,0.5,1e-05,0.30000000000000004
874,1e-05,0.1,0.1,0.8
875,1e-05,0.2,0.1,0.5
876,1e-05,0.4,0.30000000000000004,0.3
877,0.2,0.4,1e-05,0.30000000000000004
878,1e-05,0.9,1e-05,0.1
879,1e-05,0.30000000000000004,0.1,0.30000000000000004
880,1e-05,0.4,1e-05,0.6
881,1e-05,0.6,0.1,0.2
882,0.1,0.5,1e-05,0.2
883,1e-05,0.3,0.1,0.30000000000000004
884,0.1,0.4,0.1,0.4
885,1e-05,0.6,0.1,0.1
886,0.1,0.1,0.2,0.5
887,0.1,0.2,0.3,0.30000000000000004
888,0.1,0.30000000000000004,1e-05,0.6000000000000001
889,0.1,0.2,1e-05,0.5
890,1e-05,1e-05,0.6,0.30000000000000004
891,1e-05,0.30000000000000004,0.2,0.5
892,1e-05,0.30000000000000004,1e-05,0.7
893,1e-05,0.5,1e-05,0.4
894,1e-05,0.2,1e-05,0.7000000000000001
895,1e-05,1e-05,0.7999999999999999,0.2
896,0.4,0.4,0.2,1e-05
897,0.2,0.5,1e-05,0.2
898,0.1,0.3,1e-05,0.5
899,1e-05,0.1,0.1,0.8
900,1e-05,0.4,1e-05,0.1
901,1e-05,0.1,0.1,0.30000000000000004
902,1e-05,0.1,0.1,0.2
903,1e-05,1e-05,0.2,1e-05
904,0.1,0.2,1e-05,0.1
905,1e-05,1e-05,0.7,1e-05
906,1e-05,1e-05,1e-05,0.5
907,1e-05,0.3,0.1,0.2
908,1e-05,0.30000000000000004,1e-05,1e-05
909,1e-05,0.4,1e-05,1e-05
910,1e-05,0.6000000000000001,1e-05,0.1
911,1e-05,0.2,0.1,0.2
912,1e-05,0.4,1e-05,0.2
913,1e-05,0.5,1e-05,1e-05
914,1e-05,0.1,1e-05,0.2
915,1e-05,0.2,1e-05,0.2
916,1e-05,0.1,1e-05,0.30000000000000004
917,1e-05,0.2,1e-05,0.5
918,1e-05,0.1,1e-05,0.2
919,1e-05,0.4,0.2,1e-05
920,1e-05,0.2,0.1,0.7
921,1e-05,1e-05,0.7,0.1
922,1e-05,0.6,1e-05,0.4
923,1e-05,0.30000000000000004,1e-05,0.7
924,0.1,0.4,0.1,0.4
925,0.1,0.5,1e-05,0.4
926,1e-05,0.6,0.1,0.2
927,1e-05,0.4,0.4,0.2
928,1e-05,0.2,1e-05,0.8
929,1e-05,0.5,1e-05,0.4
930,1e-05,0.8,1e-05,0.2
931,1e-05,0.5,1e-05,0.4
932,0.2,0.6,0.1,0.1
933,1e-05,1e-05,0.1,0.8
934,1e-05,0.8,1e-05,0.2
935,1e-05,0.5,1e-05,0.5
936,1e-05,0.5,1e-05,0.5
937,1e-05,0.8,1e-05,0.2
938,1e-05,0.2,0.7,0.1
939,1e-05,0.8999999999999999,1e-05,0.1
940,1e-05,0.2,0.6,0.2
941,1e-05,0.30000000000000004,0.1,0.6
942,0.2,0.2,1e-05,0.6
943,1e-05,0.5,0.3,0.2
944,1e-05,0.1,0.1,0.8
945,1e-05,0.2,0.4,0.4
946,1e-05,0.6,1e-05,0.4
947,1e-05,0.6,1e-05,0.4
948,1e-05,0.6000000000000001,1e-05,0.4
949,1e-05,0.9,1e-05,0.1
950,1e-05,1e-05,1e-05,1.0
951,1e-05,0.3,0.2,0.5
952,1e-05,1.0,1e-05,1e-05
953,0.1,0.6,1e-05,0.3
954,1e-05,0.4,1e-05,0.5
955,1e-05,1e-05,1e-05,1.0
956,0.1,0.7,1e-05,0.2
957,1e-05,0.5,1e-05,0.5
958,1e-05,0.2,1e-05,0.7000000000000001
959,1e-05,0.9,1e-05,0.1
960,1e-05,0.4,1e-05,0.6
961,1e-05,0.2,1e-05,0.8
962,1e-05,0.4,0.1,0.5
963,1e-05,0.5,0.1,0.4
964,1e-05,0.30000000000000004,1e-05,0.4
965,0.3,0.2,1e-05,0.5
966,1e-05,0.4,1e-05,0.6000000000000001
967,0.2,0.4,0.1,0.3
968,1e-05,0.7,0.1,0.1
969,1e-05,0.4,0.1,0.4
970,1e-05,0.30000000000000004,0.2,0.5
971,0.2,0.5,1e-05,0.30000000000000004
972,1e-05,0.6000000000000001,1e-05,0.30000000000000004
973,0.1,0.5,1e-05,0.4
974,1e-05,0.2,0.6,0.1
975,0.1,0.2,0.1,0.6000000000000001
976,0.2,0.4,0.1,0.30000000000000004
977,1e-05,0.6,1e-05,1e-05
978,1e-05,0.4,0.1,0.5
979,1e-05,0.1,0.4,0.30000000000000004
980,1e-05,0.3,1e-05,0.7
981,1e-05,0.4,0.30000000000000004,0.2
982,1e-05,0.6,0.1,0.30000000000000004
983,1e-05,0.6,1e-05,0.4
984,1e-05,0.2,0.1,0.30000000000000004
985,1e-05,0.2,0.2,0.5
986,0.1,0.1,0.1,0.7
987,1e-05,0.3,0.2,0.5
988,1e-05,0.9,1e-05,0.1
989,1e-05,0.2,0.2,0.4
990,1e-05,0.6,1e-05,0.4
991,1e-05,0.2,0.30000000000000004,0.5
992,1e-05,0.1,1e-05,0.8999999999999999
993,0.1,0.7,1e-05,0.2
994,0.2,0.5,0.30000000000000004,1e-05
995,0.1,0.2,0.1,0.6000000000000001
996,1e-05,0.1,1e-05,0.7999999999999999
997,1e-05,0.1,1e-05,0.9
998,1e-05,0.1,0.1,0.8
999,1e-05,0.2,0.4,0.30000000000000004
1000,1e-05,0.2,0.6000000000000001,0.2
1001,1e-05,0.1,0.1,0.7
1002,1e-05,0.30000000000000004,0.2,0.4
1003,1e-05,0.2,0.1,0.7
1004,1e-05,0.8,0.1,1e-05
1005,1e-05,1e-05,1e-05,1.0
1006,1e-05,0.3,1e-05,0.7000000000000001
1007,1e-05,0.1,1e-05,0.8999999999999999
1008,0.1,0.2,1e-05,0.6
1009,1e-05,1e-05,1e-05,0.7999999999999999
1010,1e-05,0.4,1e-05,0.6
1011,1e-05,0.3,1e-05,0.6
1012,1e-05,0.2,0.4,0.30000000000000004
1013,1e-05,0.1,0.30000000000000004,0.6000000000000001
1014,1e-05,0.5,1e-05,0.5
1015,1e-05,0.2,1e-05,0.7
1016,1e-05,0.1,0.1,0.8
1017,1e-05,0.30000000000000004,0.30000000000000004,0.4
1018,1e-05,0.5,0.1,0.4
1019,1e-05,0.2,0.2,0.6000000000000001
1020,1e-05,0.4,0.2,0.30000000000000004
1021,1e-05,0.1,0.4,0.5
1022,0.1,0.7,0.1,0.1
1023,1e-05,0.8,1e-05,0.1
1024,0.1,0.4,0.30000000000000004,0.2
1025,1e-05,0.30000000000000004,1e-05,0.6
1026,0.1,0.1,0.4,0.3
1027,1e-05,0.7,1e-05,0.2
1028,1e-05,0.7,0.1,0.2
1029,1e-05,0.30000000000000004,1e-05,0.7
1030,1e-05,0.4,1e-05,0.30000000000000004
1031,1e-05,0.3,0.4,1e-05
1032,1e-05,0.3,1e-05,0.5
1033,1e-05,0.9,1e-05,0.1
1034,1e-05,0.4,0.1,0.5
1035,0.1,0.7,1e-05,0.2
1036,1e-05,1e-05,0.4,0.6000000000000001
1037,1e-05,1.0,1e-05,1e-05
1038,1e-05,0.8,1e-05,0.2
1039,1e-05,0.3,1e-05,0.6000000000000001
1040,1e-05,0.6,1e-05,0.30000000000000004
1041,1e-05,0.6,1e-05,0.4
1042,1e-05,0.5,0.1,0.4
1043,1e-05,0.1,1e-05,0.8
1044,1e-05,0.30000000000000004,1e-05,0.6
1045,0.2,0.1,0.2,0.4
1046,1e-05,1e-05,0.5,0.5
1047,1e-05,0.2,1e-05,0.8
1048,0.1,0.3,0.2,0.4
1049,1e-05,0.1,0.1,0.8
1050,1e-05,0.5,1e-05,0.5
1051,1e-05,0.6000000000000001,1e-05,0.30000000000000004
1052,1e-05,0.5,0.5,1e-05
1053,1e-05,0.4,0.1,0.4
1054,1e-05,0.6000000000000001,1e-05,0.30000000000000004
1055,0.2,0.4,1e-05,0.3
1056,1e-05,0.5,0.2,0.2
1057,0.1,0.5,1e-05,0.4
1058,0.1,0.4,1e-05,0.5
1059,0.1,0.4,0.1,0.4
1060,1e-05,0.1,1e-05,0.8999999999999999
1061,0.1,0.7,0.1,0.1
1062,1e-05,0.2,1e-05,0.8
1063,1e-05,0.4,1e-05,0.6000000000000001
1064,0.1,0.2,0.2,0.4
1065,1e-05,0.6,1e-05,0.30000000000000004
1066,0.1,0.4,0.2,0.30000000000000004
1067,0.2,0.6,1e-05,0.2
1068,1e-05,0.6,0.1,0.30000000000000004
1069,1e-05,0.5,0.1,0.1
1070,1e-05,0.30000000000000004,0.2,0.4
1071,1e-05,0.1,0.3,0.5
1072,1e-05,0.3,0.2,0.4
1073,1e-05,0.2,1e-05,0.7999999999999999
1074,1e-05,0.4,0.1,0.5
1075,0.1,0.1,0.5,0.2
1076,0.1,0.8,1e-05,0.1
1077,1e-05,0.5,1e-05,0.4
1078,1e-05,0.1,0.5,0.30000000000000004
1079,0.1,1e-05,0.1,0.7999999999999999
1080,0.2,0.2,1e-05,0.30000000000000004
1081,0.6,1e-05,1e-05,0.4
1082,0.1,0.3,0.2,0.3
1083,1e-05,0.5,1e-05,0.30000000000000004
1084,0.1,0.3,1e-05,0.4
1085,0.1,0.4,1e-05,0.5
1086,1e-05,0.1,0.2,0.7
1087,1e-05,0.6,1e-05,0.1
1088,0.1,0.7,0.2,1e-05
1089,1e-05,0.4,1e-05,0.5
1090,1e-05,0.4,0.3,0.30000000000000004
1091,1e-05,0.2,1e-05,0.8
1092,1e-05,0.1,0.2,0.7
1093,0.3,0.5,1e-05,0.2
1094,1e-05,0.5,1e-05,0.4
1095,1e-05,0.1,0.30000000000000004,0.5
1096,1e-05,0.7,0.1,0.2
1097,1e-05,0.2,0.4,0.1
1098,1e-05,0.6,0.2,0.2
1099,1e-05,0.4,0.2,0.30000000000000004
1100,1e-05,1e-05,0.1,0.5
1101,1e-05,1e-05,1e-05,0.6000000000000001
1102,1e-05,0.1,1e-05,0.3
1103,1e-05,1e-05,0.1,0.4
1104,1e-05,0.4,0.1,0.2
1105,1e-05,1e-05,1e-05,0.6
1106,1e-05,0.30000000000000004,1e-05,0.1
1107,1e-05,0.1,1e-05,0.30000000000000004
1108,0.1,1e-05,1e-05,0.2
1109,1e-05,1e-05,0.1,0.4
1110,1e-05,0.3,1e-05,0.30000000000000004
1111,1e-05,0.2,1e-05,0.2
1112,1e-05,0.7,1e-05,1e-05
1113,1e-05,0.1,1e-05,0.6000000000000001
1114,1e-05,0.2,0.1,0.2
1115,1e-05,0.2,1e-05,0.30000000000000004
1116,1e-05,1e-05,0.2,0.30000000000000004
1117,1e-05,0.4,1e-05,1e-05
1118,1e-05,0.3,0.1,0.3
1119,1e-05,1e-05,1e-05,0.3
1120,1e-05,1e-05,0.8,0.1
1121,1e-05,0.3,1e-05,0.7
1122,1e-05,1e-05,0.1,0.8999999999999999
1123,1e-05,0.2,0.4,0.4
1124,0.1,0.6,1e-05,0.30000000000000004
1125,1e-05,0.2,0.2,0.6
1126,1e-05,0.2,0.1,0.6000000000000001
1127,1e-05,0.4,0.1,0.5
1128,0.1,0.4,0.1,0.4
1129,1e-05,0.1,0.2,0.7
1130,0.1,0.6,0.2,0.1
1131,0.1,0.6,0.2,0.1
1132,1e-05,0.3,1e-05,0.7
1133,1e-05,0.2,0.3,0.5
1134,1e-05,0.7,0.2,0.1
1135,1e-05,0.5,0.1,0.4
1136,0.1,0.6,1e-05,0.3
1137,0.1,0.2,0.2,0.5
1138,1e-05,0.1,1e-05,0.8999999999999999
1139,1e-05,0.1,1e-05,0.9000000000000001
1140,1e-05,0.8,1e-05,0.2
1141,1e-05,0.4,0.4,0.2
1142,1e-05,0.5,1e-05,0.5
1143,1e-05,0.2,0.1,0.7
1144,1e-05,1e-05,1e-05,1.0
1145,1e-05,0.6,1e-05,0.30000000000000004
1146,1e-05,0.4,0.1,0.4
1147,1e-05,0.2,1e-05,0.8
1148,1e-05,0.8,0.1,1e-05
1149,1e-05,0.4,1e-05,0.6000000000000001
1150,0.1,1e-05,1e-05,0.8999999999999999
1151,1e-05,0.6,1e-05,0.4
1152,0.1,0.5,0.1,0.3
1153,1e-05,0.2,1e-05,0.7000000000000001
1154,1e-05,0.4,0.1,0.4
1155,0.1,0.30000000000000004,1e-05,0.6
1156,1e-05,0.2,0.6,0.2
1157,1e-05,0.5,0.2,0.30000000000000004
1158,0.1,0.2,1e-05,0.6000000000000001
1159,1e-05,0.5,0.4,0.1
1160,1e-05,1e-05,0.1,0.8
1161,1e-05,0.4,0.2,0.4
1162,1e-05,0.3,0.2,0.5
1163,1e-05,0.8999999999999999,0.1,1e-05
1164,1e-05,0.1,1e-05,0.7
1165,1e-05,0.30000000000000004,0.2,0.5
1166,1e-05,0.7,0.1,0.2
1167,1e-05,0.30000000000000004,0.1,0.6
1168,1e-05,1e-05,0.1,0.8
1169,1e-05,0.4,0.1,0.5
1170,1e-05,0.3,0.1,0.6
1171,1e-05,0.1,1e-05,0.9
1172,1e-05,0.1,0.1,0.7999999999999999
1173,1e-05,0.1,0.1,0.8
1174,1e-05,0.1,0.30000000000000004,0.6000000000000001
1175,1e-05,0.6000000000000001,0.2,0.2
1176,1e-05,1e-05,1e-05,1.0
1177,1e-05,0.3,1e-05,0.7
1178,1e-05,1e-05,0.30000000000000004,0.7
1179,1e-05,0.2,0.30000000000000004,0.5
1180,1e-05,0.1,0.2,0.7000000000000001
1181,1e-05,0.4,0.1,0.5
1182,1e-05,0.5,0.3,0.2
1183,1e-05,0.2,1e-05,0.8
1184,1e-05,0.4,0.1,0.5
1185,1e-05,0.2,0.1,0.7000000000000001
1186,1e-05,0.1,0.1,0.7
1187,1e-05,0.6,1e-05,0.4
1188,1e-05,0.2,1e-05,0.7999999999999999
1189,1e-05,0.30000000000000004,0.1,0.4
1190,1e-05,0.7,1e-05,0.30000000000000004
1191,0.1,0.1,0.1,0.6
1192,1e-05,0.4,0.2,0.30000000000000004
1193,1e-05,0.1,0.4,0.5
1194,1e-05,0.2,1e-05,0.8
1195,1e-05,0.4,0.2,0.4
1196,1e-05,0.30000000000000004,0.1,0.6000000000000001
1197,1e-05,0.2,0.1,0.7000000000000001
1198,1e-05,0.7,1e-05,0.2
1199,1e-05,1e-05,1e-05,1.0
1200,1e-05,0.3,1e-05,0.7
1201,1e-05,0.7,1e-05,0.2
1202,1e-05,0.1,1e-05,0.8999999999999999
1203,1e-05,0.4,1e-05,0.6000000000000001
1204,1e-05,0.3,1e-05,0.7
1205,1e-05,0.1,1e-05,0.8999999999999999
1206,1e-05,0.7999999999999999,0.1,0.1
1207,1e-05,0.5,1e-05,0.5
1208,1e-05,0.2,0.3,0.5
1209,1e-05,0.1,1e-05,0.9
1210,0.1,0.4,0.30000000000000004,0.2
1211,1e-05,0.3,0.1,0.6
1212,1e-05,0.7,0.2,0.1
1213,1e-05,0.6,1e-05,0.4
1214,1e-05,0.2,0.2,0.6
1215,1e-05,1e-05,1e-05,1.0
1216,1e-05,0.2,0.1,0.6000000000000001
1217,1e-05,1e-05,0.9,0.1
1218,1e-05,0.2,0.1,0.6
1219,1e-05,1.0,1e-05,1e-05
1220,1e-05,0.5,1e-05,0.5
1221,0.1,0.7,1e-05,0.2
1222,1e-05,0.1,0.7999999999999999,0.1
1223,1e-05,0.4,1e-05,0.6000000000000001
1224,1e-05,0.4,1e-05,0.6000000000000001
1225,0.1,0.4,0.1,0.4
1226,1e-05,0.1,1e-05,0.9
1227,1e-05,0.3,0.4,0.2
1228,1e-05,0.30000000000000004,0.2,0.5
1229,0.1,1e-05,0.2,0.7
1230,1e-05,0.1,0.2,0.7
1231,0.1,0.4,0.30000000000000004,0.2
1232,1e-05,1e-05,1e-05,0.8
1233,1e-05,0.6,1e-05,0.4
1234,1e-05,0.30000000000000004,1e-05,0.7000000000000001
1235,1e-05,0.3,1e-05,0.7
1236,0.3,0.2,1e-05,0.5
1237,1e-05,0.4,1e-05,0.6
1238,1e-05,0.1,1e-05,0.9
1239,1e-05,0.5,1e-05,0.5
1240,1e-05,0.30000000000000004,0.1,0.6
1241,1e-05,0.2,0.8,1e-05
1242,0.1,0.5,1e-05,0.4
1243,1e-05,0.3,0.1,0.6000000000000001
1244,1e-05,0.1,0.1,0.7
1245,1e-05,1e-05,0.5,0.5
1246,1e-05,0.5,1e-05,0.5
1247,1e-05,0.1,1e-05,0.7999999999999999
1248,1e-05,1e-05,1e-05,1.0
1249,0.4,0.3,1e-05,0.3
1250,1e-05,1e-05,0.5,0.2
1251,1e-05,1e-05,1e-05,1.0
1252,1e-05,0.4,0.1,0.5
1253,1e-05,0.6000000000000001,1e-05,0.4
1254,1e-05,1e-05,0.1,0.9
1255,1e-05,0.3,0.4,0.30000000000000004
1256,1e-05,0.1,1e-05,0.9
1257,1e-05,0.1,1e-05,0.9
1258,1e-05,1e-05,0.2,0.8
1259,1e-05,0.6,1e-05,0.4
1260,0.1,0.7,0.2,1e-05
1261,1e-05,0.2,0.3,0.4
1262,1e-05,0.1,0.1,0.6
1263,0.1,0.5,0.1,0.30000000000000004
1264,1e-05,0.2,0.1,0.7
1265,0.1,0.1,0.30000000000000004,0.5
1266,1e-05,1e-05,0.5,0.5
1267,1e-05,0.30000000000000004,0.5,0.2
1268,1e-05,0.5,1e-05,0.5
1269,1e-05,0.4,0.1,0.5
1270,1e-05,0.2,0.4,0.4
1271,1e-05,0.8,1e-05,0.2
1272,1e-05,0.2,1e-05,0.8
1273,1e-05,0.1,0.1,0.7
1274,1e-05,0.30000000000000004,0.1,0.6
1275,0.1,0.4,1e-05,0.4
1276,1e-05,0.1,0.1,0.8
1277,1e-05,1e-05,0.2,0.7999999999999999
1278,1e-05,0.4,0.1,0.5
1279,1e-05,0.3,1e-05,0.7
1280,1e-05,0.9,1e-05,0.1
1281,1e-05,0.5,0.1,0.2
1282,0.1,0.4,0.2,0.30000000000000004
1283,1e-05,0.5,0.5,1e-05
1284,0.7999999999999999,1e-05,1e-05,0.1
1285,1e-05,0.7,1e-05,0.30000000000000004
1286,1e-05,0.5,1e-05,0.5
1287,1e-05,0.3,0.1,0.5
1288,1e-05,0.3,0.3,0.3
1289,1e-05,0.2,1e-05,0.8
1290,1e-05,0.4,0.1,0.30000000000000004
1291,1e-05,1e-05,0.1,0.8999999999999999
1292,1e-05,0.3,1e-05,0.7
1293,0.1,0.9,1e-05,1e-05
1294,1e-05,0.2,1e-05,0.8
1295,1e-05,0.4,0.4,0.2
1296,1e-05,0.30000000000000004,0.1,0.5
1297,1e-05,0.7,1e-05,0.30000000000000004
1298,1e-05,0.6,1e-05,0.30000000000000004
1299,0.1,0.1,1e-05,0.7999999999999999
1300,1e-05,0.6,0.1,0.30000000000000004
1301,0.2,0.2,0.1,0.5
1302,0.2,1e-05,0.4,0.4
1303,1e-05,0.1,0.2,0.6000000000000001
1304,1e-05,0.30000000000000004,0.1,0.6000000000000001
1305,0.1,0.1,1e-05,0.8
1306,1e-05,1e-05,0.1,0.8999999999999999
1307,1e-05,0.1,1e-05,0.8999999999999999
